"","add_backB","add_backC","pFe19A","pFe19B","pFe19C","pFe21_9A","pFe21_9B","pFe21_9C"
"K21841",7.08143684966996,7.12162126238356,7.24941872886342,7.12134810749154,7.17584312425627,6.61230752210482,6.43046464533495,5.92283488133494
"K04505",7.40727529287334,7.53000263023517,6.47202416869192,6.85214787584557,6.58649532512011,6.45501785408117,6.49165990419161,6.25053698998676
"K08827",5.68663309775461,5.40952167162732,5.09907139686205,5.04993187440687,5.30214941626669,4.68200447576778,5.99420625987817,6.01888185357592
"K11835",8.35891553744382,8.06232857702328,9.30960421057165,9.43213221999595,9.09180731474961,8.90480804821422,8.56783082486912,8.71131074764801
"K11497",5.99972161529882,7.09178365548375,7.00281054614488,6.95420565191977,6.83551072957438,6.79815448985497,6.65017316636055,5.83486942340325
"K13280",4.28280305662103,4.38789837746142,4.73828182606615,4.96901862206091,4.55725238732486,4.96160424265771,5.50870673535798,5.53117409298873
"K12006",4.08648271043131,4.53274182861506,4.45412670568623,4.15722654105439,4.85832147014056,4.44990772926082,5.32690513878466,5.28272432523905
"K12619",5.6725005117583,5.70810591998946,6.66507288403701,6.59805120509701,6.53613591312899,6.70825993118592,6.89561499251481,6.69121516572861
"K09213",7.83610488048869,7.79931647562763,7.94380336859961,7.28671190679487,8.07644369531646,7.19497096079497,6.79278288183581,7.07834393791998
"K17298",7.83610488048869,7.79931647562763,7.94380336859961,7.28671190679487,8.07644369531646,7.19497096079497,6.79278288183581,7.07834393791998
"K22493",7.83610488048869,7.79931647562763,7.94380336859961,7.28671190679487,8.07644369531646,7.19497096079497,6.79278288183581,7.07834393791998
"K13119",5.09604320389071,6.32543916314534,6.35221120274774,6.69577323785772,6.15619368820378,6.33953869453939,6.3131676249881,6.07093515444184
"K16726",9.44086681168834,9.26418015121878,8.37405176023383,9.40009311968826,9.53196116052828,8.71704323895209,9.65637429479466,9.68787179814892
"K15362",5.7551895721342,5.56702041987072,5.03477943913509,5.93208335466937,5.77256444158156,4.87535283474642,5.38142297407673,4.64631921502074
"K15276",7.76646695251984,7.18891662999387,6.72400749828765,6.76490074479413,6.98336784362701,6.56178932362929,6.50358820760288,6.2617323937961
"K12275",5.59955649759234,5.15205964657426,5.73375201086828,5.39226773642056,5.55770095308077,5.25763663122512,6.3266919042784,6.42974087054542
"K17732",8.02682841145102,7.70413590926961,6.66507288403701,6.9343689139281,6.82508737509868,6.90309944740519,7.32821486475182,7.26641230727231
"K06941",4.90728189893886,4.82985473806213,5.73375201086828,5.66422851832701,5.58331601479807,6.11146659341493,5.75260847223737,6.00555961606778
"K09583",7.24429131139832,6.88682731181347,6.8171193754707,6.64775101572456,6.84585851937937,6.84106256810365,5.95966706044388,5.90855607144972
"K01392",5.27965643592781,5.44253228033217,4.5569893335116,4.31744355023809,4.61315167313491,4.31219835299119,5.04888757416529,5.34931339201039
"K01393",5.27965643592781,5.44253228033217,4.5569893335116,4.31744355023809,4.61315167313491,4.31219835299119,5.04888757416529,5.34931339201039
"K11126",4.90728189893886,5.11075510934637,5.80952317142959,5.50770282825191,5.42178742606586,4.31219835299119,5.57967484354938,5.30529574543509
"K02016",6.23637672168292,5.70810591998946,5.56835127484861,5.04993187440687,5.20472188118357,5.18975722361582,5.90619532804831,6.2392518834718
"K01412",4.1395752161365,4.38789837746142,4.65118872180221,4.15722654105439,4.7662326969514,4.44990772926082,5.48419726707738,5.11276871592922
"K19932",7.35209550185245,7.7301395455402,7.10954333374396,6.89384984795781,7.14271728778212,7.27519901290257,6.52714807502314,6.2617323937961
"K08596",5.02852424324981,4.59858541961818,5.52365668021918,5.61402979579242,5.60845679845221,5.75003000776295,5.9420707063803,5.96481165563315
"K11870",6.66585393356376,6.29057739742909,5.80952317142959,5.61402979579242,5.85823261376738,5.6049532904861,6.35335795630668,6.80208800223036
"K09487",7.10733339465996,7.10179875542536,7.47123632361777,7.01211631878673,6.78261544792673,7.2113797320745,6.06082003626172,6.35868201019388
"K09504",6.14846651013407,6.25483195851776,5.69424030234699,6.69577323785772,6.42971565023542,5.38370900035812,6.34008786076121,6.73180986064528
"K11400",4.51974433181282,5.02392031805905,5.73375201086828,5.39226773642056,5.45009130079512,5.55294904593214,5.60252858936864,6.0581024520543
"K11652",4.51974433181282,5.02392031805905,5.73375201086828,5.39226773642056,5.45009130079512,5.55294904593214,5.60252858936864,6.0581024520543
"K11767",4.51974433181282,5.02392031805905,5.73375201086828,5.39226773642056,5.45009130079512,5.55294904593214,5.60252858936864,6.0581024520543
"K12623",6.26450033617666,6.67462494372284,6.53933179690465,6.04880692540439,6.42971565023542,6.0011020822577,6.10877661961225,5.16363871638931
"K12613",5.64378931084501,6.86343947352339,6.68498999900501,6.97377091999364,6.26895024476543,6.03886688051179,6.20003227325104,5.97852714369297
"K01376",4.74403034424963,4.82985473806213,3.88554994299838,4.45565302017821,4.90187904770187,4.68200447576778,5.38142297407673,5.25975898358627
"K01623",4.08648271043131,4.59858541961818,4.34037558396529,4.31744355023809,3.6943218976063,4.78257233954085,5.04888757416529,5.00453001336378
"K00767",4.02998451538896,3.06069622824735,4.45412670568623,3.96294079341465,4.22388857893963,3.95906613862805,4.43394720022502,4.48321771244712
"K00357",3.06069622824735,3.74160879952795,3.88554994299838,3.70378964137559,3.51052260228198,4.15258589860193,4.4905328309307,4.34261978155185
"K10683",4.40791774752197,4.38789837746142,5.16029022843321,5.19781614167454,5.27047074779784,4.31219835299119,4.09156297794167,4.85463775195546
"K01892",5.389174912824,5.37567444048774,6.04616794196811,5.93208335466937,5.93890586264607,6.11146659341493,6.55032322549994,6.649429167116
"K00322",4.1395752161365,3.74160879952795,4.45412670568623,4.96901862206091,4.85832147014056,5.11813454237136,4.43394720022502,4.82233936004779
"K12483",8.71844059023318,8.50753616331452,8.0696617612035,8.5266054441732,8.00927969168437,7.64464396963144,7.35464233556856,8.0138086478871
"K02328",4.28280305662103,4.01511494273611,5.32834770063718,5.1259977655345,4.98464846342581,5.18975722361582,4.78073944969244,4.56772456616755
"K05288",5.70062126814224,5.11075510934637,4.96704932106271,4.15722654105439,4.61315167313491,4.44990772926082,4.86348420908097,4.75503113699805
"K03130",5.62920402411608,5.88403200045838,5.32834770063718,6.25656689381976,5.50496935924964,5.11813454237136,6.44291697520416,6.07093515444184
"K00262",7.5460874553777,6.9098383764804,6.24846303250846,6.43757909332556,6.52326195929479,6.53584017427779,6.12440403996432,6.2392518834718
"K10689",4.85526334207885,4.77613191881685,3.64787161737727,3.70378964137559,4.14155388914875,3.95906613862805,4.24314770247638,4.56772456616755
"K15340",4.74403034424963,4.53274182861506,3.64787161737727,3.70378964137559,4.55725238732486,4.87535283474642,4.64475777188031,4.43838738057252
"K03932",7.4361317768163,7.4924930020344,6.8171193754707,7.61975499065015,7.40253688770763,6.98183555712465,6.46749797689548,6.48793270171698
"K04345",8.88883008267079,9.12186435877172,9.6208072192443,9.57609071654377,9.43130576969522,9.41609699132155,8.49857101647819,8.47738811611546
"K07117",6.54172813180646,6.45687377455547,5.27468703630753,5.50770282825191,5.77256444158156,5.6049532904861,6.20003227325104,6.10874195678873
"K10779",4.28280305662103,3.74160879952795,3.88554994299838,4.57810418974005,4.85832147014056,4.87535283474642,4.37419463731836,4.97596019931165
"K00683",6.08664410502618,6.06105349575547,5.21874214792951,5.04993187440687,5.13547517037109,5.44252498487042,4.90284218363963,5.77295517614624
"K15429",5.4407274634275,5.59643063060581,6.49481676622141,6.52008240846907,6.58649532512011,6.63690898607235,6.2146813876439,6.37935142541247
"K00928",4.23739265122051,5.26862213558616,4.89543997178088,5.04993187440687,4.94395143366816,5.6049532904861,5.27004386982394,5.70812531682303
"K13278",4.71452730453176,4.93067725719955,4.45412670568623,3.70378964137559,4.66644161726254,3.95906613862805,4.82281795012733,4.94672380271238
"K20291",5.7417494169917,5.40952167162732,6.49481676622141,5.75941688535165,6.10495388362983,5.6049532904861,5.27004386982394,5.05979981469661
"K16570",5.68663309775461,5.40952167162732,5.84590268590981,6.3797801825838,6.22172817226668,5.44252498487042,5.95966706044388,4.97596019931165
"K04534",6.75396645515154,6.74038108564952,7.750542733536,7.27100782595342,7.40950971611101,7.46494780291986,6.59556897218742,6.54383020921475
"K00671",4.58843731509713,4.12316129053633,4.34037558396529,4.96901862206091,4.22388857893963,4.31219835299119,5.29878098347983,5.18834218080956
"K14787",5.24103233392463,4.97816554341976,5.88134984861211,6.34997015859976,6.13932090377381,5.6049532904861,5.9420707063803,5.95095969178991
"K00036",6.71397519641871,6.67462494372284,7.57049252789293,7.22283669446815,7.31610889952323,7.29071976207447,6.3266919042784,6.44940490334108
"K14803",4.32622995129873,4.38789837746142,5.37991687335562,5.04993187440687,5.60845679845221,4.96160424265771,4.54433216078526,4.94672380271238
"K04445",10.6793457474189,9.97836608257751,9.20041882954751,9.83497660798984,10.4000203008837,9.73174587287493,9.87586682129838,10.3201530187779
"K06100",5.24103233392463,4.93067725719955,5.7721587270466,5.19781614167454,5.50496935924964,5.04228251828983,5.92424881980201,6.22787559033857
"K10402",5.56924807676578,5.70810591998946,4.73828182606615,5.39226773642056,5.06229444083647,4.57193328740673,5.17984546543623,4.48321771244712
"K17387",5.56924807676578,5.70810591998946,4.73828182606615,5.39226773642056,5.06229444083647,4.57193328740673,5.17984546543623,4.48321771244712
"K09494",4.58843731509713,4.66082140944006,5.47743240514216,5.26587545116269,5.20472188118357,5.65504230283817,5.88790390137905,5.51214145805221
"K17301",8.40959428725435,8.23559768067444,8.55704149570525,7.94038932209815,8.73266310549579,8.34669440618041,7.73740509132637,7.35193823615624
"K06685",6.74076033461743,6.23661330179611,6.13645897810793,5.26587545116269,6.13932090377381,6.39845623647722,5.60252858936864,6.16957165388274
"K14826",4.90728189893886,4.88130013178125,5.94963670529739,5.97208751482087,5.17056108722248,4.87535283474642,5.38142297407673,5.56845421250918
"K07752",4.74403034424963,5.19208450373973,6.22128728332514,5.93208335466937,5.42178742606586,5.6049532904861,5.29878098347983,5.28272432523905
"K11414",4.74403034424963,5.19208450373973,6.22128728332514,5.93208335466937,5.42178742606586,5.6049532904861,5.29878098347983,5.28272432523905
"K13206",4.74403034424963,5.19208450373973,6.22128728332514,5.93208335466937,5.42178742606586,5.6049532904861,5.29878098347983,5.28272432523905
"K20526",4.74403034424963,5.19208450373973,6.22128728332514,5.93208335466937,5.42178742606586,5.6049532904861,5.29878098347983,5.28272432523905
"K03969",5.11777904311119,5.47474931081827,5.03477943913509,4.68854469528905,4.22388857893963,5.11813454237136,5.64711593113856,5.39191727526229
"K10598",5.42376322003149,4.46274553755057,5.03477943913509,4.68854469528905,5.27047074779784,4.78257233954085,5.77276777227027,5.54994245691822
"K12812",8.5460898670398,8.21274336570629,7.76922469689541,7.37748931204883,7.83401741892387,8.2861720944153,7.28763799189161,7.52755667514446
"K11252",6.579374251341,6.83966218790419,6.32698047616307,6.8091910898078,6.03358081098799,7.00086029616889,6.25773537094801,5.65740910016049
"K19054",4.62127647838968,4.71988533636292,5.09907139686205,3.70378964137559,4.85832147014056,4.68200447576778,4.31079846529046,4.05265482807413
"K11826",5.95414169134849,5.76070341524202,5.84590268590981,6.01097450057497,5.50496935924964,6.0011020822577,4.69185540130071,5.30529574543509
"K01887",7.23961876159533,7.90008398551589,8.67059467127051,8.59740885015851,7.93400667432023,7.91847694431222,7.80596207687576,8.11496192213764
"K20784",4.71452730453176,4.88130013178125,5.80952317142959,5.84844254711016,5.6573871639517,5.65504230283817,5.14833419987328,4.97596019931165
"K01361",7.89067643788149,7.22599836288336,7.48260955318504,7.78347097324626,7.49064493562058,7.97711085557616,6.67144120703031,6.99427836543804
"K06674",7.44427108533699,7.44614902806268,6.79897699030665,6.85214787584557,6.76089562869662,7.00086029616889,7.01662101136059,6.00555961606778
"K01850",5.0739320574239,5.11075510934637,4.34037558396529,5.50770282825191,4.55725238732486,4.44990772926082,5.40786621869559,5.28272432523905
"K15100",9.1947192284735,8.95296479231083,8.42790900999374,7.95026642077518,7.89484063038628,8.24701242917725,8.26130053537065,8.31154221285643
"K11374",4.51974433181282,4.21963441023177,4.96704932106271,4.78943763297809,4.94395143366816,5.38370900035812,5.24066408067317,5.60473684945777
"K09613",4.93249083214221,5.06807712825723,4.06438387231466,4.78943763297809,4.05105746260566,5.25763663122512,4.37419463731836,4.48321771244712
"K02365",6.52638570594468,6.51828239271985,6.37699926782374,6.59805120509701,6.48392403094983,6.45501785408117,5.79263619589616,5.32748759089428
"K01201",5.7417494169917,5.59643063060581,4.34037558396529,4.96901862206091,5.36331455759161,4.96160424265771,4.90284218363963,4.85463775195546
"K06063",4.98142635673705,5.56702041987072,5.09907139686205,4.15722654105439,5.06229444083647,5.44252498487042,5.14833419987328,5.54994245691822
"K17780",3.40902660833906,3.89089984849868,4.81940992850775,4.15722654105439,4.61315167313491,4.57193328740673,4.31079846529046,4.43838738057252
"K14805",7.88471412854756,7.56655789589133,6.58249332555471,7.12134810749154,7.11736039547403,7.22760281139062,7.57847167097513,7.93989951232608
"K05917",6.41407351809025,6.18049782844122,5.37991687335562,5.89089346472528,5.17056108722248,5.32217485415129,6.12440403996432,5.83486942340325
"K02516",3.83225219582789,3.74160879952795,4.5569893335116,3.96294079341465,4.22388857893963,4.44990772926082,4.64475777188031,5.05979981469661
"K17411",4.36787774396638,5.11075510934637,5.65355478172838,5.66422851832701,5.20472188118357,4.96160424265771,5.66887470956941,5.4533756435958
"K05605",3.83225219582789,4.12316129053633,3.64787161737727,3.96294079341465,4.14155388914875,3.06069622824735,4.54433216078526,4.29118429764356
"K08516",7.49608112633291,7.3402912822623,6.24846303250846,6.43757909332556,6.6351310459628,6.79815448985497,6.40522652149449,6.54383020921475
"K03953",6.60149222677118,6.2728179912811,5.98256213390017,5.50770282825191,5.50496935924964,5.44252498487042,6.24352983254432,6.36905449585086
"K18798",4.18975141916205,4.30728029230473,3.06069622824735,3.96294079341465,4.29972576499819,3.95906613862805,4.37419463731836,4.48321771244712
"K13754",6.51087561002347,6.12204746428202,5.52365668021918,5.4512267291948,5.6812099711027,5.18975722361582,5.32690513878466,5.34931339201039
"K00858",5.29855101621846,4.71988533636292,5.16029022843321,4.57810418974005,4.94395143366816,4.31219835299119,5.62500464123565,5.4332015709151
"K06660",4.18975141916205,3.54438689110964,3.06069622824735,3.96294079341465,4.29972576499819,4.31219835299119,4.17043650730496,4.29118429764356
"K03029",7.04972974542563,6.96579538753664,6.92138306973064,6.49311123648246,6.68215870970737,6.48247364472,6.09297293081922,5.75703209798922
"K12393",5.94250965691765,5.44253228033217,6.1935763052971,5.39226773642056,6.23764547494972,5.32217485415129,5.27004386982394,5.05979981469661
"K15413",4.98142635673705,4.71988533636292,5.09907139686205,4.88250743771577,4.85832147014056,4.78257233954085,5.9420707063803,5.69142783367355
"K02327",4.98142635673705,5.30527830818233,5.61161968070036,6.15652751835152,6.03358081098799,5.04228251828983,5.71138061409128,5.13845457851569
"K10357",9.28905642712473,8.90246916619826,8.93719377441461,8.96664706282777,8.78175643167911,8.86916058140301,8.38800974950441,7.81388658769638
"K01965",5.72817651319809,5.56702041987072,5.09907139686205,4.57810418974005,4.43624254226624,5.38370900035812,5.17984546543623,5.00453001336378
"K20029",7.64822397521575,7.47721055564912,6.70463234667354,6.49311123648246,7.07407502579535,6.75391568780904,6.61766287383176,6.46879971459469
"K03438",3.40902660833906,3.74160879952795,3.88554994299838,4.15722654105439,4.7662326969514,3.95906613862805,4.64475777188031,4.05265482807413
"K09651",4.23739265122051,4.30728029230473,3.06069622824735,4.15722654105439,3.6943218976063,3.70098503283656,4.00494785540873,4.43838738057252
"K02144",6.92706130107697,6.82762336336621,6.47202416869192,5.93208335466937,6.2056287452025,6.70825993118592,5.90619532804831,5.78869623343925
"K00145",4.85526334207885,5.06807712825723,4.21234717552777,3.96294079341465,4.05105746260566,5.11813454237136,4.69185540130071,4.52627663121796
"K08825",6.10755606656925,5.8113640015003,4.89543997178088,5.04993187440687,5.42178742606586,5.25763663122512,5.32690513878466,4.78915641931072
"K09142",4.55461761380663,4.93067725719955,5.03477943913509,5.39226773642056,4.81315374692772,5.55294904593214,5.64711593113856,5.81964929520513
"K06678",6.04385868480616,5.65340966980213,5.03477943913509,5.93208335466937,5.33308513454881,5.32217485415129,5.66887470956941,4.71989922833392
"K11426",7.43204475700535,7.14117318726577,6.27512430460993,6.3797801825838,6.51027014772982,6.58727288884638,6.46749797689548,6.10874195678873
"K13800",5.8076752149268,5.88403200045838,5.27468703630753,5.4512267291948,5.91917291075299,5.75003000776295,6.43046464533495,6.6063788105123
"K03143",5.16017916558173,4.88130013178125,4.81940992850775,4.15722654105439,5.36331455759161,5.44252498487042,4.64475777188031,4.43838738057252
"K08860",7.4724007967223,7.15084998617848,6.78060090640826,6.34997015859976,6.57407185914993,6.18048928898998,6.89561499251481,7.22732907468042
"K16195",7.4724007967223,7.15084998617848,6.78060090640826,6.34997015859976,6.57407185914993,6.18048928898998,6.89561499251481,7.22732907468042
"K00699",5.55383614426677,5.73465642172354,5.4295625933238,5.1259977655345,4.90187904770187,5.18975722361582,4.54433216078526,4.52627663121796
"K04628",5.55383614426677,5.73465642172354,5.4295625933238,5.1259977655345,4.90187904770187,5.18975722361582,4.54433216078526,4.52627663121796
"K05841",5.55383614426677,5.73465642172354,5.4295625933238,5.1259977655345,4.90187904770187,5.18975722361582,4.54433216078526,4.52627663121796
"K03456",8.0132319471896,7.93960931003896,7.91054095941316,7.50372311270499,8.06325919809988,8.03344970853598,7.15852783290396,6.91203399625305
"K07966",4.1395752161365,3.54438689110964,4.06438387231466,3.06069622824735,3.6943218976063,4.15258589860193,4.4905328309307,4.05265482807413
"K07967",4.1395752161365,3.54438689110964,4.06438387231466,3.06069622824735,3.6943218976063,4.15258589860193,4.4905328309307,4.05265482807413
"K07968",4.1395752161365,3.54438689110964,4.06438387231466,3.06069622824735,3.6943218976063,4.15258589860193,4.4905328309307,4.05265482807413
"K07969",4.1395752161365,3.54438689110964,4.06438387231466,3.06069622824735,3.6943218976063,4.15258589860193,4.4905328309307,4.05265482807413
"K00029",6.07606981329832,5.86023086350608,4.96704932106271,5.04993187440687,4.90187904770187,5.65504230283817,5.66887470956941,5.69142783367355
"K14012",4.4464952743784,5.06807712825723,3.64787161737727,3.96294079341465,3.83369835401554,3.95906613862805,4.00494785540873,3.98155693741436
"K17506",5.65822034217001,5.68103107446944,6.04616794196811,5.4512267291948,5.6812099711027,5.44252498487042,6.57312621143797,6.49740323890609
"K20865",8.44848797483127,7.92280261863405,7.84161701881219,8.80201519044016,8.76557703972189,7.66857463763193,8.28891796531933,8.68688882837963
"K12168",4.74403034424963,4.38789837746142,4.73828182606615,4.88250743771577,5.53159227214092,5.44252498487042,4.43394720022502,4.43838738057252
"K01689",8.29520078729036,7.96171725680929,7.48260955318504,7.61975499065015,7.43706726153344,7.94809243480983,8.37196051871387,8.66204601511695
"K14402",6.90948771406843,7.08169801546158,8.09208270240185,7.77237531220588,7.88986907399886,7.77159185959867,7.21734986070645,7.1277253651557
"K12265",5.0739320574239,4.59858541961818,4.89543997178088,4.45565302017821,5.36331455759161,4.68200447576778,4.43394720022502,3.90362519166391
"K09022",5.02852424324981,5.23091354412197,4.5569893335116,4.45565302017821,4.37022712531191,4.68200447576778,4.90284218363963,5.69142783367355
"K10773",4.28280305662103,3.74160879952795,5.16029022843321,4.57810418974005,4.55725238732486,4.96160424265771,4.54433216078526,4.17951147895877
"K16329",4.93249083214221,4.88130013178125,4.81940992850775,5.19781614167454,5.17056108722248,4.15258589860193,5.55642973671376,5.49283652239754
"K06173",4.74403034424963,5.06807712825723,4.73828182606615,4.78943763297809,4.66644161726254,4.78257233954085,5.69029259418503,5.75703209798922
"K07089",5.16017916558173,5.11075510934637,4.81940992850775,5.19781614167454,5.06229444083647,5.11813454237136,4.37419463731836,3.98155693741436
"K12818",5.56924807676578,5.76070341524202,6.44885906075089,6.59805120509701,6.71643726191193,6.11146659341493,6.73340318446888,6.52544128236448
"K12392",7.77293882016343,7.56655789589133,7.59164841111524,7.25512989644613,7.68121948074109,7.47855576835212,6.55032322549994,6.77904467420585
"K20404",5.58448683967832,5.62521798149876,5.80952317142959,6.64775101572456,6.74991037042339,6.0011020822577,6.28572387522066,5.89412885062636
