"","add_backA","add_backB","add_backC","pFe19A","pFe19B","pFe19C","pFe21_9A","pFe21_9B","pFe21_9C"
"K20176",8.65429824499904,8.65248366728481,7.80875312066355,8.20603306601059,8.28460277540663,8.14114996652705,8.0871254302629,8.11700051300869,8.05204263521921
"K14575",6.62520456562087,6.36994825658015,6.34070755746048,6.23558212974908,6.15003211902776,6.07666512970895,6.5809056955972,6.96277146950229,6.54740633541965
"K03935",9.65231805764842,9.67006100405663,9.83477187817631,9.737527713008,9.68225118935968,9.71189251156774,8.94883302959485,9.39963945312634,9.81473174545438
"K08176",7.46838126833196,7.4072442312812,6.74767745648855,7.35423329880107,7.33981442008474,7.35340334299085,7.79289111357385,7.53888799194133,7.44230816232051
"K01663",7.08209850082759,7.08200873507767,6.87542223374302,6.85122999336905,6.69446044568331,6.65487963729311,6.27732750207293,6.84068227727283,6.40281374203074
"K01247",6.89176249604472,6.92425564834957,6.73083901765202,6.7170021175759,6.40599029774708,6.68329715455396,7.30859286535446,7.21828761324421,6.81965940135198
"K09518",9.19700782539619,9.20867814107038,9.32478797557448,8.73478026809979,9.36959790983538,9.27919627916663,8.9723918256077,8.59203927013045,8.90760330017811
"K00979",5.35481877819957,5.37299456110319,5.54559419283551,5.49977875141617,5.25106945831841,5.54390486792041,4.86765927934367,4.96159621489383,4.9053253777895
"K18106",6.14550746399886,6.17287014303909,5.66930404537611,6.09630313468964,5.82916066478096,6.00005671384662,6.02688048257726,6.60440896130609,6.37190750461168
"K22276",6.10012158333915,6.54133032850154,5.88268873040026,6.61517949694568,6.67995295738202,6.49232670154399,6.68538053070006,6.35489988528201,6.27457552655711
"K09505",7.15783252441152,6.89354079436386,6.69652606225238,6.94784607514712,6.77840835612353,6.86721301898639,7.35073640262559,7.53111445832919,6.90661290608702
"K09750",7.15783252441152,6.89354079436386,6.69652606225238,6.94784607514712,6.77840835612353,6.86721301898639,7.35073640262559,7.53111445832919,6.90661290608702
"K19398",6.99018930394043,7.10886494070106,7.53217273608285,7.09992528235882,7.17654981800649,7.14819335406777,6.5442056957502,6.7886491530569,6.90661290608702
"K18201",8.18341763993765,8.11302030478454,8.335005318359,8.63243057664695,8.21278211801586,8.43482503367934,8.83959920038915,8.53141271781633,7.96521093161062
"K10604",7.67984472401284,7.60748240731871,7.65109463858914,7.45882216001828,7.21670725026118,7.34760529457456,8.14766792258088,7.8632331717022,7.69195753577151
"K14855",6.44298018597346,6.43682934353214,7.00627583193976,6.23558212974908,6.08298019810164,6.31957697224221,6.20719783784051,6.66379935010908,6.37190750461168
"K06096",7.92030363928394,7.71532517088874,7.33815128291463,7.46958235423993,7.26533999526541,7.62140609900626,6.99866087277358,7.46734067534499,7.25840941028525
"K00863",6.79948057003683,7.01251367339506,6.31784968898197,6.50506352829353,6.36972836017989,6.40300476865129,7.05104984256945,6.8018433562516,6.67794087315646
"K05666",9.31108366479817,9.03000075963093,9.22878252018163,9.22486830495708,9.57589534158637,9.39215945235257,9.94978902657031,9.61366557353421,9.58914929380231
"K08497",5.21168312492363,4.67528254057127,5.30094685988732,5.02735123873116,4.96800864765658,5.21700634682781,5.47313912465008,5.56758708438197,5.37066553745892
"K15460",5.78628760502312,5.60954849818133,6.1971312256269,5.4496679403641,5.57813515747254,5.77511373530296,6.23099895861291,5.81711436569387,6.05473329265943
"K14444",6.79948057003683,6.71114437001731,6.94963887562625,6.57493364118814,6.19285086614794,6.57605197042064,6.88754883531602,7.16877183864463,6.7506346747278
"K14993",6.64061058344451,6.27513692278353,6.60675454681896,6.49787214716044,6.72302011997737,6.73841284805823,6.81327383915519,6.22010055868127,7.1209226749595
"K07195",7.52630501596326,7.53074975746854,7.60652689431812,7.41865232935928,7.166328047755,7.33006664630376,8.10555860507209,7.8193660149785,7.66765322283617
"K16475",7.52630501596326,7.06838427478633,7.37061420642705,6.99874410433917,7.65543361369591,7.39894915060795,7.150267334033,6.81491197276627,7.44230816232051
"K10707",8.15240256436828,8.07317131594475,7.50325266649034,7.66922278702445,7.3844377107928,7.79684924089437,7.40170378397776,7.800144553609,7.57915643838588
"K11997",9.36377896419187,9.75824718117088,9.02189195140595,9.02489344951247,9.07047131185259,8.81372060427564,9.00212585442947,9.1072699325261,9.0168175325263
"K12164",7.45990947052676,7.22371719188527,7.50325266649034,7.74477791128223,7.51843789066715,7.42118252719945,6.85831758952447,7.07497374656526,7.1209226749595
"K00059",9.96703955830179,9.9439629966053,10.0986294032363,10.0447934685855,9.75632588419089,9.9983293971137,9.36953859897326,9.4516123004429,9.55665500082838
"K20129",5.43984038971845,5.4247587092606,4.96997424857993,5.63748858312495,4.81798836337156,5.24880338080455,5.59943025647818,5.45742290105385,5.37066553745892
"K10588",7.49349648354458,7.5981147604551,7.30492281839868,7.31491797127446,7.32156191235444,7.3591776440915,8.03035641249748,7.93543143588286,7.41327546182022
"K10589",7.49349648354458,7.5981147604551,7.30492281839868,7.31491797127446,7.32156191235444,7.3591776440915,8.03035641249748,7.93543143588286,7.41327546182022
"K15979",9.43830751991334,9.39202996864031,10.0646997312169,9.81339581633321,9.73262394103274,9.81625087909473,9.27260862870195,9.28512980603959,9.55993759880075
"K20870",8.30587256207718,8.06642055731797,7.98581290077049,7.87142876847018,7.85165852260109,7.8220196606314,8.54842595686914,8.455928074364,8.29272725141314
"K11587",7.11505978397621,6.87792344480979,7.25936144338727,6.82314609084997,7.10337779459733,6.93908119936944,7.64064692973386,7.25667922255257,7.48476904891795
"K15559",6.51214065703777,6.82998120932738,6.92042841191704,6.70468333678019,6.81852804283558,6.74738628061616,6.15823276716584,6.22010055868127,6.46254433809854
"K20827",6.82648414724218,6.60033454153555,6.64337882028969,6.46132307442336,6.25452063894641,6.3797022449849,6.91617399503527,6.903074787503,7.06567023435403
"K15335",9.4318843622218,9.49078850586073,9.06833054586295,8.79541259163072,8.91054158764817,8.78002163313794,9.26172811275994,9.1781105739904,8.82262179479419
"K10871",5.92694816703646,5.60954849818133,5.30094685988732,5.49977875141617,5.71048862408092,5.96804242290381,5.88003289647495,5.97470820827897,5.29493496786928
"K12402",8.75045375894003,8.74394667185702,8.8426190430896,9.16708186741331,8.91657017990852,9.06693797066935,8.28330966784332,8.523651259524,8.59805159600328
"K19829",7.16832447184906,6.98371364699483,6.60675454681896,6.81174998730145,6.25452063894641,6.52433875139946,6.65144222723964,6.92726327308601,6.84191758465984
"K03139",7.11505978397621,7.19899586433628,6.82889814165732,6.86230511863524,7.4018991887366,6.54526328887586,7.29785692732915,6.89081994142323,7.20841855973596
"K22503",10.0958209879496,10.2003849748883,10.0646997312169,9.89208705029978,9.78788187066793,9.92130193055293,9.3670028310148,9.51941521035888,9.71814913176
"K03969",7.90174381563815,7.58868487031919,8.16185437415726,8.11587727116724,8.0128696334001,8.13113746727131,7.57132158471815,7.50753462015832,8.14271567789809
"K15382",7.39914119062075,7.22371719188527,7.56051434087646,8.03655069400008,7.81969779866528,7.90284987871646,7.53534572507763,7.60699609803545,7.95522903447953
"K15448",6.68580637619766,7.06838427478633,7.48363918808026,7.41865232935928,7.13520711543504,7.47528214059698,6.93026735792395,7.00874439140159,7.29077501702972
"K06683",6.89176249604472,6.99818828626244,7.16354938181284,7.20292808298426,7.27486774669408,7.27610069691147,7.83777220174781,7.41754994638746,7.41327546182022
"K19496",6.16760807924654,6.25031813946873,5.91480652547282,5.74712014948343,6.15003211902776,5.75592272638365,6.59888769535412,6.29882509433536,6.05473329265943
"K20826",6.16760807924654,6.25031813946873,5.91480652547282,5.74712014948343,6.15003211902776,5.75592272638365,6.59888769535412,6.29882509433536,6.05473329265943
"K13675",7.30752302203094,7.36355486492047,7.28232661369451,7.09527008020649,7.63349968134467,7.28827324670741,6.91617399503527,6.70669754466941,7.04675542402136
"K08175",5.72499450556115,5.31841345019191,5.81576391208731,6.05643384477276,6.21373644878957,6.16284346186965,5.97022773826114,5.94981919153626,6.05473329265943
"K10270",5.69308894373688,5.52112512623226,6.22219117920958,5.74712014948343,5.98763345888716,5.77511373530296,6.10731692640027,5.92441498820773,6.37190750461168
"K16751",5.10216522150089,4.98281363742684,4.96997424857993,4.91061962044488,5.57813515747254,5.54390486792041,4.86765927934367,4.89113578491211,5.02130679844054
"K02931",6.46060931936202,6.63828536760909,6.8600880918266,6.94265199374796,7.0597775051286,6.86721301898639,6.34387169039773,6.33647338557678,6.49143377905753
"K12817",7.13660967429573,7.29537251897999,7.28232661369451,6.78867014727545,6.84463818103019,6.53484177530407,7.31924754708779,7.06415190311592,7.20841855973596
"K19882",8.29171854611522,8.37014272575176,8.335005318359,8.61490775141128,8.63505453748745,8.39637759172025,8.58384858640114,8.63948147766509,9.18789998812846
"K16609",6.42511420646295,6.00224316357213,5.94609873119437,5.85924970074886,5.61271570332915,6.09144118713685,6.02688048257726,6.39099693336517,6.37190750461168
"K03009",6.54542504156471,6.69329210232897,6.90558864278346,6.70468333678019,6.44128557173689,6.34395804737962,6.1829487821272,6.09218093961559,6.24044921867176
"K02902",8.67259690808723,8.49584904166037,8.11825244578458,8.20176443866437,8.05185639815388,8.24690081879485,7.90255146062385,8.07505442388537,7.80761650565529
"K15304",7.13660967429573,7.35241779441827,6.82889814165732,6.7170021175759,6.47566804143951,6.80002581138371,7.18573066860001,7.1069445289477,6.96841488077965
"K00874",6.81304869347181,6.14598086720868,6.64337882028969,6.68599386088496,6.65046529101443,6.84240061165041,6.13302942873499,6.31778454158582,6.40281374203074
