"","add_backA","add_backB","pFe21_9A","pFe21_9B","pFe21_9C"
"K14776",7.65959426682065,7.21668459891887,7.51670911165166,7.51019734548038,8.57943224730054
"K06685",7.35155764470506,7.85647207640513,7.87234097778173,8.09028999207825,8.78289435050878
"K13499",7.33965284745607,7.25855263250731,6.36115310880863,6.24197851247529,6.49959107022642
"K01265",8.4700383708857,8.82613699317153,8.97355517596396,8.38505426506418,9.68723284586587
"K15032",7.39820675614687,7.50674619360669,6.73513333284789,7.34424484288524,6.30183083334536
"K01715",6.52115374467989,6.32352521328697,5.8159102807857,5.26589309955018,6.3709551322364
"K01303",5.02588888990416,5.04763630696955,5.18105281432452,5.52441167726889,4.12888631590356
"K21769",7.62085296709432,7.87955801355467,6.79353846671297,6.90893848896595,6.77709469406173
"K12399",5.32921623383898,5.32771432877915,5.18105281432452,5.26589309955018,4.12888631590356
"K09533",8.85822855397429,8.42282661966937,8.55320628953972,8.86792618795722,7.6046107236629
"K14556",7.32764774043084,6.54575095389226,6.67418812197595,6.40049727414936,7.57622862551468
"K03950",6.66321155524304,5.89487121766401,5.52063498719863,5.55317305555049,5.38609728057304
"K00863",5.80802947019962,5.76199950226622,6.17316752705143,6.00368748969802,4.84316232334717
"K20897",8.79892972071694,8.02118879106401,7.87234097778173,8.0060757583437,7.35999818319398
"K20899",8.79892972071694,8.02118879106401,7.87234097778173,8.0060757583437,7.35999818319398
"K20908",8.79892972071694,8.02118879106401,7.87234097778173,8.0060757583437,7.35999818319398
"K06872",5.32921623383898,5.39998336945209,6.36115310880863,6.38544427436847,6.09828879315049
"K18710",7.18844259563808,5.81342798766347,6.25992718035808,6.13719827350971,6.49959107022642
"K13754",6.38662498717957,6.94303610498384,7.37219496549628,7.48268737968857,6.41517924932895
"K11827",6.91023660575094,5.76199950226622,6.08046729835383,6.13719827350971,5.5639867583281
"K14338",6.0994139279437,5.53269515006796,6.41848965642034,6.20794270081647,6.95053515120523
"K19904",6.92632647848545,7.4918115549603,7.22196174231102,7.6088854416107,6.32526145791798
"K22069",6.66321155524304,5.86289964106987,5.7559418203827,5.49496470547456,5.33720855366723
"K21053",5.65425898106029,5.16817235202944,6.12761352519965,6.20794270081647,5.11800218345946
"K07607",6.94223495115128,6.30036345412621,6.19538227462993,5.89941255371716,5.5639867583281
"K00273",6.92632647848545,7.24075990730314,8.20036177743235,7.9319150109458,7.51771591251878
"K12878",8.20203198075622,8.13099938656963,7.2324860368691,7.06625476567437,7.6046107236629
"K14816",5.32921623383898,5.79651087741139,5.62689013486972,4.93131202429753,6.30183083334536
"K04498",13.074037968343,12.2494206718352,13.1836062131034,12.8689303827836,13.6569519406928
"K20161",7.25341063654574,7.14829382642506,6.43708379256735,6.65920628649683,6.01328647184852
"K19787",5.97773750808579,5.07904409713312,5.44436287773177,5.6087765235755,6.41517924932895
"K01465",4.95359282904083,5.1095646689466,4.60172908585742,4.50160808203664,5.79079722877154
"K07238",7.26605550779032,7.30494008095597,8.21626945795645,8.36642629751732,7.95222310803345
"K12127",6.60409421533915,6.24068201166586,6.39964145571352,5.96295699664171,5.28620525291273
"K12129",6.60409421533915,6.24068201166586,6.39964145571352,5.96295699664171,5.28620525291273
"K12130",6.60409421533915,6.24068201166586,6.39964145571352,5.96295699664171,5.28620525291273
"K16240",6.60409421533915,6.24068201166586,6.39964145571352,5.96295699664171,5.28620525291273
"K07222",5.97773750808579,6.50608499596698,6.92974478808165,7.29757739061378,6.3709551322364
"K17907",6.15635204793311,6.26486855244087,6.15058239142809,6.60859882060801,5.23285992439363
"K09423",5.27469902521208,4.83615645068614,4.09696227315042,4.31946232981219,4.12888631590356
"K11518",5.3813189996722,5.72653976208717,5.92815891056828,6.06254082769985,6.76021312384834
"K17583",6.70127743034258,6.28863393450153,6.43708379256735,5.89941255371716,7.26815780944807
"K03218",5.32921623383898,5.63333573272067,5.55706884000262,4.50160808203664,5.79079722877154
"K00011",7.61100147808733,7.67915320261467,7.02996844792954,6.92958798640773,6.45802920008609
"K09480",6.80963695845629,7.11608357768156,6.79353846671297,6.83418554960236,5.79079722877154
"K08874",9.35517178106759,8.91428628003931,9.93385116733658,9.91824751940692,10.1520134756237
"K15562",6.23750564229648,6.17826540492153,5.52063498719863,5.66202354146683,6.79377567664145
"K12323",8.17560287729904,7.23477918883688,7.74635379331393,7.70120149307585,8.56989899609925
"K11462",5.52531969890261,6.27680292202644,6.68967502863914,6.29148978949597,5.5639867583281
"K00411",8.21506648631935,8.24193378607172,9.23500580766479,9.19346985670273,8.9828431559288
"K07298",6.26351517670892,5.67144029738155,6.39964145571352,6.52906444353982,7.07812365687581
"K07508",7.2147871758656,7.88717147440548,8.21098643606687,8.32070949068358,7.31481819672748
"K09489",9.01160233828006,8.81223718995759,9.40633749544145,9.15495200096864,10.1181086442122
"K00685",6.38662498717957,6.07199529286943,5.32008796873408,5.76226709852435,5.1769014504202
"K11583",7.39820675614687,7.42522642736749,6.47353771924188,6.78961637042519,6.34829835273524
"K15637",6.87749538929926,6.73726974465537,5.72487977503772,5.92093560250574,6.15210985238812
"K14304",10.330100649455,10.1803941513437,11.2029193725342,11.2384224871265,11.0442332997586
"K01733",5.47918544753275,5.81342798766347,6.49141070457224,6.64672539823454,6.45802920008609
"K00658",9.17039856981425,8.64529619290284,7.94421576077942,8.03469947339292,8.64898764657263
"K08860",8.62933532008991,8.39909628143388,9.19281030469489,9.38498392897076,8.21967393927921
"K10370",10.5705286556053,10.0143972816114,10.8229696967548,10.516951699083,11.396404302562
"K22030",10.5705286556053,10.0143972816114,10.8229696967548,10.516951699083,11.396404302562
"K13411",4.59429187527291,5.30260791008198,5.40435523311453,5.92093560250574,4.91908813884155
"K14165",8.06473903205277,7.82510101229113,7.12356115121557,7.06625476567437,6.95053515120523
"K10332",7.06343960387516,6.97938060385863,6.89024773438219,6.69599383653401,5.82498665949384
"K10340",7.06343960387516,6.97938060385863,6.89024773438219,6.69599383653401,5.82498665949384
"K07819",6.91023660575094,7.08312479453843,6.28078023225146,6.50150812590508,5.82498665949384
"K00280",6.15635204793311,5.91056996035028,5.27558102510326,4.93131202429753,5.82498665949384
"K17906",7.33965284745607,7.48679843549881,8.05457768395945,8.3626715788962,7.18262777056895
"K14439",7.12036038098517,6.88286521495568,6.00648831770799,6.06254082769985,6.74312594879508
"K11927",6.86083501112279,6.46525075798001,5.7559418203827,5.76226709852435,6.57915541749807
"K16195",8.69587647505021,8.39909628143388,9.19281030469489,9.38498392897076,8.21967393927921
"K00872",5.61273501759994,5.25071092275587,5.44436287773177,5.87753156892309,6.53994284437069
"K06316",6.56324219433668,6.41245182422993,5.78627307151874,5.83264228641981,5.33720855366723
"K01769",8.47546191893354,7.81714979897302,8.6539033938426,8.47125703815106,9.21450180446153
"K09417",5.27469902521208,5.27694989116179,5.52063498719863,5.78615238585175,4.45248931077015
"K10588",5.87856433428235,5.9565755478974,5.02227611752237,5.52441167726889,4.84316232334717
"K09575",4.33138786895726,4.3820293047644,4.96364372347378,5.49496470547456,4.45248931077015
"K10572",5.87856433428235,6.41245182422993,5.13064407973324,5.49496470547456,6.07054938987917
"K00026",6.95796615325168,6.85178832544637,6.34149722247785,5.87753156892309,7.06450204227454
"K03098",6.4099761943009,6.32352521328697,6.89024773438219,7.24932822532925,5.98370674228903
"K08838",5.91245694898765,4.94738602799047,5.22929527098121,4.64737739426387,5.5639867583281
"K16288",5.91245694898765,4.94738602799047,5.22929527098121,4.64737739426387,5.5639867583281
"K00845",4.87578354527503,5.04763630696955,5.02227611752237,4.64737739426387,5.95345373255561
"K01591",5.91245694898765,6.70275690657804,6.70499236795266,6.41538760153826,7.27996708046264
"K03168",8.36874695996008,7.55063562384106,7.82465288497952,7.36701757005107,8.50133743259914
"K07304",8.50227721461874,8.33938535599499,8.39458056249278,8.27349147585867,9.47399202546463
"K12818",8.32133278288045,8.24193378607172,7.44628039900527,7.48268737968857,7.2442410877395
"K01847",5.56979313229606,6.87516003649063,6.50905604798165,6.56939994124645,6.17823710477302
"K12812",8.43149011220657,8.37226182731426,8.54063522550265,8.39611634305878,9.53645700337889
"K06215",7.20167593540235,6.8674124833002,7.55902650844413,7.00929252285153,8.10543705075073
"K01079",5.56979313229606,5.19635896354035,5.44436287773177,5.433857203932,6.47896609402011
"K01490",6.77443883429848,6.68517611832395,7.49070368658628,7.70120149307585,6.65441609617084
"K22395",7.27858899451454,7.366351713915,7.01782220266305,6.69599383653401,8.0308728170127
"K03163",7.92884464459875,7.51168990708357,7.20067647785687,7.16508652964834,8.31981718527715
"K09504",8.10031179678126,6.77924920651141,7.40971860974963,7.17373904124498,7.63244054829165
"K13421",5.94549975039002,6.6763021674876,6.67418812197595,6.43011888272466,7.31481819672748
"K09273",6.92632647848545,6.72872091859475,6.96816641905123,7.31330372436908,5.98370674228903
"K14546",4.79126066965824,4.71027026666336,5.44436287773177,5.58128392298613,5.82498665949384
"K22182",6.87749538929926,6.8674124833002,7.12356115121557,7.24932822532925,8.0720233265337
"K00999",7.26605550779032,7.65703412515064,7.5673416858178,7.4757262825363,6.43677041220446
"K14009",7.66911790235499,6.94303610498384,8.14047914628564,8.0060757583437,8.065246276407
"K00661",5.87856433428235,5.35229611999123,4.96364372347378,4.97931512757711,4.56879682671555
"K01205",6.64378267251053,5.97156208320517,6.17316752705143,6.37022484555369,5.33720855366723
"K14834",7.39820675614687,7.04938121684548,6.32155574622977,6.81207759067181,6.22902838597204
"K09540",7.39820675614687,6.77095319088705,7.95690567512619,7.84295411441779,7.84545374762232
"K01889",6.68237400024149,6.73726974465537,7.33365685597902,7.23287456340331,7.88450431902325
"K01692",6.52115374467989,6.30036345412621,5.8159102807857,5.26589309955018,6.17823710477302
"K13811",7.57090257658949,8.1875367185357,8.12370489727726,8.41073468787362,7.21991529343893
"K17890",4.33138786895726,5.39998336945209,4.50698671372368,5.3694975508816,4.76072937099034
"K03773",9.04479233663577,8.9546110663077,9.18475925747433,8.82221336718339,7.9448547205517
"K01875",5.91245694898765,6.0993587133144,5.36296868083951,5.55317305555049,6.61729345018745
"K12811",8.1281490233406,9.01652514364857,9.1685209747002,9.20398907797755,8.39195174547024
"K21737",6.18394607034569,6.76260784883233,7.26359953325325,7.33657233748055,6.51991363290662
"K15289",5.1572429064455,5.81342798766347,5.27558102510326,5.3694975508816,6.34829835273524
"K08775",9.02275082891472,8.85547815726657,7.9881480586387,7.95706347896794,8.34240021943654
"K14815",5.94549975039002,5.44584703723157,6.36115310880863,6.65920628649683,6.49959107022642
"K00555",5.32921623383898,5.77937024302117,5.84488731433877,5.40210870050266,6.55968735274545
"K07390",6.7383353849926,5.83012785837927,6.03160543611473,5.40210870050266,5.82498665949384
"K02725",8.23439926167693,7.71812618658285,7.48192891416141,7.79352320846217,8.7153370769652
"K00907",7.00413533856304,5.79651087741139,6.56068445874163,6.37022484555369,6.93562080254028
"K08803",7.00413533856304,5.79651087741139,6.56068445874163,6.37022484555369,6.93562080254028
"K19269",5.56979313229606,5.57392889400869,6.62667015046431,6.30760276230114,6.3709551322364
"K12287",6.52115374467989,5.32771432877915,6.19538227462993,5.80960518264826,5.52187500354697
"K01011",6.66321155524304,6.01553351548792,5.59246583817259,5.46479385378611,6.22902838597204
"K14521",6.77443883429848,5.9565755478974,6.45543090080591,6.08159735404677,7.13133767166513
"K08145",5.21748736801146,5.70843591978691,5.84488731433877,6.0235947294197,4.84316232334717
"K14258",5.21748736801146,5.70843591978691,5.84488731433877,6.0235947294197,4.84316232334717
"K11717",5.27469902521208,4.6152407787949,5.07781919944062,4.71163430555347,5.82498665949384
"K07305",4.79126066965824,5.35229611999123,5.44436287773177,5.52441167726889,6.15210985238812
"K12403",7.8048567398337,7.3498638740531,6.7499641379957,6.88798214574345,6.63597819686666
"K17600",7.96790154260164,7.51168990708357,7.16813851059402,7.46873108194279,6.65441609617084
"K01975",5.69446554420968,5.30260791008198,4.50698671372368,4.64737739426387,4.9896702175954
"K20989",9.49778577516654,10.0444149108217,10.6388697174136,10.6589985516909,10.0682473726428
"K13126",7.76989866688326,8.50663525363366,9.0135039862001,8.87847455548722,8.59831140736683
"K12189",6.68237400024149,6.30036345412621,5.72487977503772,5.46479385378611,6.20387015969532
"K06188",6.79214814109914,7.76022080586174,8.04866403975611,7.27365728405851,7.34883678415993
"K02996",6.18394607034569,6.05810154100878,5.59246583817259,5.63568057562324,6.77709469406173
"K13119",7.01919600741686,6.77924920651141,7.01782220266305,6.54264011591241,7.82150249206314
"K10740",6.38662498717957,5.98638130147524,5.36296868083951,5.40210870050266,5.28620525291273
"K06179",4.69830499975328,4.75417449615362,4.50698671372368,4.88091360239582,3.67844254253069
"K03770",7.09218568467691,6.39075325879385,6.52647968990687,6.59565472958521,7.5472716861245
"K10770",5.65425898106029,5.25071092275587,4.76384816909741,4.41665236607476,5.23285992439363
"K09142",4.69830499975328,4.50774719949961,5.02227611752237,5.3694975508816,5.68243699846091
"K01915",10.0156224426521,9.94516439440915,9.93864528736693,9.77607179582485,10.9719611219496
"K17725",5.09355012730526,5.13925661935453,5.36296868083951,5.52441167726889,6.27799208671172
"K11430",6.98891255979526,6.811951740257,6.57747633169132,6.35483509406206,5.75568145547098
"K12483",8.3452352508313,8.44359659095251,9.31093987102476,9.12204826635097,9.32622855858215
"K03553",7.40963441291074,6.97938060385863,6.90353670887756,6.96000657093953,8.0308728170127
"K20404",7.33965284745607,6.90573117770761,6.25992718035808,6.44469461959823,6.22902838597204
"K13907",5.61273501759994,5.42313308075694,4.39839081080696,4.93131202429753,4.91908813884155
"K00870",5.87856433428235,6.0993587133144,5.72487977503772,5.6087765235755,4.84316232334717
"K17081",8.17560287729904,6.9282322738629,7.76813589360597,7.68923132518356,7.29167917060245
"K01362",7.26605550779032,7.12905555706047,7.67894643233235,7.63409117958416,6.49959107022642
"K09419",9.77763310300755,9.87148307249758,10.823833620791,10.6726903519631,10.50795657155
"K10579",6.47774868715574,7.16727482308094,7.39108020807778,7.31330372436908,7.78067232554179
"K00763",7.52964645301877,7.99325375147714,7.70176994853651,7.73652307334115,6.74312594879508
"K03992",7.20167593540235,7.74772179843989,7.29404717784192,7.68320849978597,6.55968735274545
"K09510",7.55042336512568,7.12905555706047,7.70176994853651,7.6088854416107,8.43985307888793
"K08752",4.33138786895726,4.6640740995174,5.18105281432452,5.33596750755048,4.3129310755871
"K08753",4.33138786895726,4.6640740995174,5.18105281432452,5.33596750755048,4.3129310755871
"K08754",4.33138786895726,4.6640740995174,5.18105281432452,5.33596750755048,4.3129310755871
"K08756",4.33138786895726,4.6640740995174,5.18105281432452,5.33596750755048,4.3129310755871
"K11585",6.33869895968721,5.87898279352696,5.07781919944062,5.6087765235755,5.43306453861736
"K11586",6.33869895968721,5.87898279352696,5.07781919944062,5.6087765235755,5.43306453861736
"K11587",6.33869895968721,5.87898279352696,5.07781919944062,5.6087765235755,5.43306453861736
"K03005",7.24065235527405,7.04938121684548,7.40042985547656,7.44040238158393,8.28526342430065
"K14793",6.15635204793311,5.9565755478974,5.62689013486972,5.73793140326089,6.8265550283734
"K14571",5.73344415386834,5.70843591978691,5.02227611752237,5.06915185096681,6.12546776017723
"K18273",5.1572429064455,4.6152407787949,5.36296868083951,5.66202354146683,5.82498665949384
"K22312",5.1572429064455,4.6152407787949,5.36296868083951,5.66202354146683,5.82498665949384
"K15255",8.12124012366775,8.00728921949657,7.89230304593752,7.68923132518356,8.92422241787068
